pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
60,Yukon,Yukon,2021-05-15,19,2021,1.0,84,2,191.83,2,0,4.57,4.57,0.0,3.0,0.0,6.09,0.0,0.29,0.65,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-15,19,2021,1.0,116,26,253.42,0,0,0.0,56.7,0.0,59.0,0.0,129.06,0.0,3.69,8.1,0.0,0.0
62,Nunavut,Nunavut,2021-05-15,19,2021,1.0,611,47,1508.03,4,0,9.87,115.97,0.0,103.0,0.0,254.51,0.0,6.71,16.57,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-15,19,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-05-15,19,2021,,1320373,43365,3391.67,24762,308,63.61,111.39,0.79,95695.0,619.0,245.81,1.59,6195.02,15.91,43.98,0.11
59,British Columbia,Colombie-Britannique,2021-05-22,20,2021,1.0,141729,2982,2664.42,1667,33,31.34,56.06,0.62,6792.0,53.0,127.69,1.0,426.0,8.01,4.71,0.09
48,Alberta,Alberta,2021-05-22,20,2021,1.0,223980,5363,4930.1,2188,35,48.16,118.05,0.77,15703.0,63.0,345.64,1.39,766.14,16.86,5.0,0.11
47,Saskatchewan,Saskatchewan,2021-05-22,20,2021,1.0,45490,1126,3807.32,526,10,44.02,94.24,0.84,2526.0,24.0,211.42,2.01,160.86,13.46,1.43,0.12
46,Manitoba,Manitoba,2021-05-22,20,2021,1.0,47977,3362,3404.5,1028,22,72.95,238.57,1.56,6555.0,38.0,465.15,2.7,480.29,34.08,3.14,0.22
35,Ontario,Ontario,2021-05-22,20,2021,1.0,520774,13657,3446.69,8358,139,55.32,90.39,0.92,31687.0,330.0,209.72,2.18,1951.0,12.91,19.86,0.13
24,Quebec,Québec,2021-05-22,20,2021,1.0,362207,4145,4165.38,11161,52,128.35,47.67,0.6,9646.0,89.0,110.93,1.02,592.14,6.81,7.43,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-22,20,2021,1.0,1230,46,233.85,6,0,1.14,8.75,0.0,97.0,0.0,18.44,0.0,6.57,1.25,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-05-22,20,2021,1.0,2115,63,260.45,43,2,5.3,7.76,0.25,119.0,2.0,14.65,0.25,9.0,1.11,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2021-05-22,20,2021,1.0,5190,589,508.95,77,5,7.55,57.8,0.52,1493.0,7.0,146.41,0.7,84.2,8.26,0.76,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-22,20,2021,1.0,197,6,115.67,0,0,0.0,3.77,0.0,12.0,0.0,7.11,0.0,0.92,0.54,0.0,0.0
60,Yukon,Yukon,2021-05-22,20,2021,1.0,84,0,191.83,2,0,4.57,0.0,0.0,2.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-22,20,2021,1.0,125,10,274.72,0,0,0.0,21.3,0.0,36.0,0.0,78.0,0.0,1.39,3.04,0.0,0.0
62,Nunavut,Nunavut,2021-05-22,20,2021,1.0,636,25,1568.66,4,0,9.87,60.63,0.0,72.0,0.0,176.61,0.0,3.51,8.66,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-22,20,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-05-22,20,2021,,1351748,31374,3472.26,25060,298,64.37,80.59,0.77,74739.0,606.0,191.98,1.56,4482.02,11.51,42.61,0.11
59,British Columbia,Colombie-Britannique,2021-05-29,21,2021,1.0,143839,2110,2704.09,1699,32,31.94,39.67,0.6,5092.0,65.0,95.73,1.22,301.43,5.67,4.57,0.09
48,Alberta,Alberta,2021-05-29,21,2021,1.0,227106,3126,4998.91,2223,35,48.93,68.81,0.77,8489.0,70.0,186.85,1.54,446.57,9.83,5.0,0.11
47,Saskatchewan,Saskatchewan,2021-05-29,21,2021,1.0,46464,974,3888.84,537,11,44.94,81.52,0.92,2100.0,21.0,175.76,1.76,139.14,11.65,1.57,0.13
46,Manitoba,Manitoba,2021-05-29,21,2021,1.0,50498,2521,3583.39,1045,17,74.15,178.89,1.21,5883.0,39.0,417.46,2.77,360.14,25.56,2.43,0.17
35,Ontario,Ontario,2021-05-29,21,2021,1.0,529510,8736,3504.5,8478,120,56.11,57.82,0.79,22393.0,259.0,148.21,1.71,1248.0,8.26,17.14,0.11
24,Quebec,Québec,2021-05-29,21,2021,1.0,364995,2788,4197.44,11192,31,128.71,32.06,0.36,6933.0,83.0,79.73,0.95,398.29,4.58,4.43,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-29,21,2021,1.0,1302,72,247.54,6,0,1.14,13.69,0.0,118.0,0.0,22.43,0.0,10.29,1.96,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-05-29,21,2021,1.0,2191,76,269.81,43,0,5.3,9.36,0.0,139.0,2.0,17.12,0.25,10.86,1.34,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-05-29,21,2021,1.0,5501,311,539.43,83,6,8.17,30.48,0.62,900.0,12.0,88.29,1.13,44.41,4.35,0.9,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-29,21,2021,1.0,202,5,118.51,0,0,0.0,2.85,0.0,11.0,0.0,6.61,0.0,0.69,0.41,0.0,0.0
60,Yukon,Yukon,2021-05-29,21,2021,1.0,84,0,191.83,2,0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-29,21,2021,1.0,128,2,280.04,0,0,0.0,5.33,0.0,12.0,0.0,26.63,0.0,0.35,0.76,0.0,0.0
62,Nunavut,Nunavut,2021-05-29,21,2021,1.0,645,9,1590.51,4,0,9.87,21.86,0.0,33.0,0.0,82.49,0.0,1.27,3.12,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-29,21,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-05-29,21,2021,,1372478,20730,3525.51,25312,252,65.02,53.25,0.65,52104.0,551.0,133.84,1.41,2961.43,7.61,36.04,0.09
59,British Columbia,Colombie-Britannique,2021-06-05,22,2021,1.0,145266,1427,2730.92,1719,20,32.32,26.83,0.38,3537.0,52.0,66.49,0.98,203.86,3.83,2.86,0.05
48,Alberta,Alberta,2021-06-05,22,2021,1.0,229087,1981,5042.51,2247,24,49.46,43.6,0.53,5107.0,59.0,112.41,1.3,283.0,6.23,3.43,0.08
47,Saskatchewan,Saskatchewan,2021-06-05,22,2021,1.0,47285,821,3957.56,546,9,45.7,68.71,0.75,1795.0,20.0,150.23,1.67,117.29,9.82,1.29,0.11
46,Manitoba,Manitoba,2021-06-05,22,2021,1.0,52530,2032,3727.59,1072,27,76.07,144.19,1.92,4553.0,44.0,323.09,3.12,290.29,20.6,3.86,0.27
35,Ontario,Ontario,2021-06-05,22,2021,1.0,535419,5909,3543.61,8593,115,56.87,39.11,0.76,14645.0,235.0,96.93,1.56,844.14,5.59,16.43,0.11
24,Quebec,Québec,2021-06-05,22,2021,1.0,366800,1805,4218.2,11217,25,129.0,20.76,0.29,4593.0,56.0,52.82,0.64,257.86,2.97,3.57,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-05,22,2021,1.0,1347,45,256.1,6,0,1.22,8.56,0.08,117.0,0.0,22.24,0.08,6.43,1.22,0.06,0.01
13,New Brunswick,Nouveau-Brunswick,2021-06-05,22,2021,1.0,2262,71,278.55,44,1,5.42,8.74,0.12,147.0,1.0,18.1,0.12,10.14,1.25,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-06-05,22,2021,1.0,5648,147,553.85,87,4,8.55,14.42,0.38,458.0,10.0,44.9,0.99,21.0,2.06,0.55,0.05
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-05,22,2021,1.0,205,3,120.19,0,0,0.0,1.67,0.0,8.0,0.0,4.52,0.0,0.41,0.24,0.0,0.0
60,Yukon,Yukon,2021-06-05,22,2021,1.0,85,1,194.11,2,0,4.57,2.28,0.0,1.0,0.0,2.28,0.0,0.14,0.33,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-05,22,2021,1.0,128,0,280.67,0,0,0.0,0.63,0.0,3.0,0.0,5.95,0.0,0.04,0.09,0.0,0.0
62,Nunavut,Nunavut,2021-06-05,22,2021,1.0,649,4,1600.38,4,0,9.87,9.87,0.0,13.0,0.0,31.73,0.0,0.57,1.41,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-06-05,22,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-06-05,22,2021,,1386724,14246,3562.1,25538,225,65.6,36.59,0.58,34976.0,478.0,89.84,1.23,2035.16,5.23,32.18,0.08
59,British Columbia,Colombie-Britannique,2021-06-12,23,2021,1.0,146272,1006,2749.83,1730,11,32.52,18.91,0.21,2433.0,31.0,45.74,0.58,143.71,2.7,1.57,0.03
48,Alberta,Alberta,2021-06-12,23,2021,1.0,230394,1307,5071.28,2269,22,49.94,28.77,0.48,3288.0,46.0,72.37,1.01,186.71,4.11,3.14,0.07
47,Saskatchewan,Saskatchewan,2021-06-12,23,2021,1.0,47875,590,4006.94,555,9,46.45,49.38,0.75,1411.0,18.0,118.09,1.51,84.29,7.05,1.29,0.11
46,Manitoba,Manitoba,2021-06-12,23,2021,1.0,54163,1633,3843.47,1092,20,77.49,115.88,1.42,3665.0,47.0,260.07,3.34,233.29,16.55,2.86,0.2
35,Ontario,Ontario,2021-06-12,23,2021,1.0,539153,3734,3568.32,8695,102,57.55,24.71,0.68,9643.0,217.0,63.82,1.44,533.43,3.53,14.57,0.1
24,Quebec,Québec,2021-06-12,23,2021,1.0,368094,1294,4233.08,11232,15,129.17,14.88,0.17,3099.0,40.0,35.64,0.46,184.86,2.13,2.14,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-12,23,2021,1.0,1374,27,261.23,7,1,1.33,5.13,0.11,72.0,1.0,13.69,0.19,3.86,0.73,0.08,0.02
13,New Brunswick,Nouveau-Brunswick,2021-06-12,23,2021,1.0,2291,29,282.12,45,1,5.54,3.57,0.12,100.0,2.0,12.31,0.25,4.14,0.51,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-06-12,23,2021,1.0,5729,82,561.85,89,2,8.77,8.0,0.22,229.0,6.0,22.42,0.6,11.65,1.14,0.33,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-12,23,2021,1.0,206,1,120.69,0,0,0.0,0.5,0.0,4.0,0.0,2.18,0.0,0.12,0.07,0.0,0.0
60,Yukon,Yukon,2021-06-12,23,2021,1.0,100,15,228.37,2,0,4.57,34.26,0.0,16.0,0.0,36.54,0.0,2.14,4.89,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,23,2021,1.0,128,0,280.67,0,0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2021-06-12,23,2021,1.0,654,5,1612.72,4,0,9.87,12.34,0.0,9.0,0.0,22.21,0.0,0.71,1.76,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-06-12,23,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-06-12,23,2021,,1396446,9722,3587.08,25720,183,66.07,24.97,0.47,23969.0,408.0,61.57,1.05,1388.92,3.57,26.12,0.07
59,British Columbia,Colombie-Britannique,2021-06-19,24,2021,1.0,146996,724,2763.44,1740,10,32.71,13.61,0.19,1730.0,21.0,32.52,0.39,103.43,1.94,1.43,0.03
48,Alberta,Alberta,2021-06-19,24,2021,1.0,231265,871,5090.45,2290,21,50.41,19.17,0.46,2178.0,43.0,47.94,0.95,124.43,2.74,3.0,0.07
47,Saskatchewan,Saskatchewan,2021-06-19,24,2021,1.0,48381,506,4049.29,562,7,47.04,42.35,0.59,1096.0,16.0,91.73,1.34,72.29,6.05,1.0,0.08
46,Manitoba,Manitoba,2021-06-19,24,2021,1.0,55238,1075,3919.75,1118,26,79.33,76.28,1.84,2708.0,46.0,192.16,3.26,153.57,10.9,3.71,0.26
35,Ontario,Ontario,2021-06-19,24,2021,1.0,541880,2727,3586.37,8751,56,57.92,18.05,0.37,6461.0,158.0,42.76,1.05,389.57,2.58,8.0,0.05
24,Quebec,Québec,2021-06-19,24,2021,1.0,369072,978,4244.32,11246,14,129.33,11.25,0.16,2272.0,29.0,26.13,0.33,139.71,1.61,2.0,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,24,2021,1.0,1383,9,262.94,7,0,1.33,1.71,0.0,36.0,1.0,6.84,0.11,1.29,0.24,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-06-19,24,2021,1.0,2316,25,285.2,45,0,5.54,3.08,0.0,54.0,1.0,6.65,0.12,3.57,0.44,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,24,2021,1.0,5779,50,566.72,90,1,8.83,4.88,0.06,131.0,3.0,12.87,0.28,7.1,0.7,0.08,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,24,2021,1.0,206,0,120.69,0,0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2021-06-19,24,2021,1.0,159,59,363.1,3,1,6.85,134.74,2.28,74.0,1.0,168.99,2.28,8.43,19.25,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,24,2021,1.0,128,0,280.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2021-06-19,24,2021,1.0,657,3,1621.18,4,0,9.87,8.46,0.0,8.0,0.0,20.8,0.0,0.49,1.21,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-06-19,24,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-06-19,24,2021,,1403473,7027,3605.13,25856,136,66.42,18.05,0.35,16750.0,318.0,43.02,0.82,1003.88,2.58,19.37,0.05
59,British Columbia,Colombie-Britannique,2021-06-26,25,2021,1.0,147475,479,2772.44,1749,9,32.88,9.0,0.17,1203.0,19.0,22.62,0.36,68.43,1.29,1.29,0.02
48,Alberta,Alberta,2021-06-26,25,2021,1.0,231780,515,5101.79,2297,7,50.56,11.34,0.15,1386.0,28.0,30.51,0.62,73.57,1.62,1.0,0.02
47,Saskatchewan,Saskatchewan,2021-06-26,25,2021,1.0,48706,325,4076.49,566,4,47.37,27.2,0.33,831.0,11.0,69.55,0.92,46.43,3.89,0.57,0.05
46,Manitoba,Manitoba,2021-06-26,25,2021,1.0,55878,640,3965.16,1138,20,80.75,45.42,1.42,1715.0,46.0,121.7,3.26,91.43,6.49,2.86,0.2
35,Ontario,Ontario,2021-06-26,25,2021,1.0,543917,2037,3599.85,8858,107,58.63,13.48,0.71,4764.0,163.0,31.53,1.08,291.0,1.93,15.29,0.1
24,Quebec,Québec,2021-06-26,25,2021,1.0,369724,652,4251.82,11256,10,129.44,7.5,0.11,1630.0,24.0,18.74,0.28,93.14,1.07,1.43,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,25,2021,1.0,1384,1,263.13,7,0,1.33,0.19,0.0,10.0,0.0,1.9,0.0,0.14,0.03,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-06-26,25,2021,1.0,2324,8,286.19,45,0,5.54,0.99,0.0,33.0,0.0,4.06,0.0,1.14,0.14,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,25,2021,1.0,5820,41,570.7,91,1,8.97,3.98,0.14,90.0,2.0,8.85,0.2,5.8,0.57,0.2,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,25,2021,1.0,207,1,121.02,0,0,0.0,0.33,0.0,1.0,0.0,0.33,0.0,0.08,0.05,0.0,0.0
60,Yukon,Yukon,2021-06-26,25,2021,1.0,264,105,602.89,4,1,9.13,239.79,2.28,164.0,2.0,374.52,4.57,15.0,34.26,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-26,25,2021,1.0,128,0,280.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2021-06-26,25,2021,1.0,657,0,1621.18,4,0,9.87,0.0,0.0,3.0,0.0,8.46,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-06-26,25,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-06-26,25,2021,,1408276,4803,3617.47,26015,159,66.83,12.34,0.41,11830.0,295.0,30.39,0.76,686.16,1.76,22.78,0.06
59,British Columbia,Colombie-Britannique,2021-07-03,26,2021,1.0,147735,260,2777.33,1756,7,33.01,4.89,0.13,739.0,16.0,13.89,0.3,37.14,0.7,1.0,0.02
48,Alberta,Alberta,2021-07-03,26,2021,1.0,232133,353,5109.56,2304,7,50.71,7.77,0.15,868.0,14.0,19.11,0.31,50.43,1.11,1.0,0.02
47,Saskatchewan,Saskatchewan,2021-07-03,26,2021,1.0,48931,225,4095.32,568,2,47.54,18.83,0.17,550.0,6.0,46.03,0.5,32.14,2.69,0.29,0.02
46,Manitoba,Manitoba,2021-07-03,26,2021,1.0,56353,475,3998.87,1148,10,81.46,33.71,0.71,1115.0,30.0,79.12,2.13,67.86,4.82,1.43,0.1
35,Ontario,Ontario,2021-07-03,26,2021,1.0,545590,1673,3610.93,8947,89,59.21,11.07,0.59,3710.0,196.0,24.55,1.3,239.0,1.58,12.71,0.08
24,Quebec,Québec,2021-07-03,26,2021,1.0,370239,515,4257.75,11262,6,129.51,5.92,0.07,1167.0,16.0,13.42,0.18,73.57,0.85,0.86,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-03,26,2021,1.0,1387,3,263.7,7,0,1.33,0.57,0.0,4.0,0.0,0.76,0.0,0.43,0.08,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-07-03,26,2021,1.0,2335,11,287.54,45,0,5.54,1.35,0.0,19.0,0.0,2.34,0.0,1.57,0.19,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-07-03,26,2021,1.0,5847,28,573.43,92,1,9.02,2.73,0.06,68.0,2.0,6.71,0.2,3.98,0.39,0.08,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-03,26,2021,1.0,208,1,121.61,0,0,0.0,0.59,0.0,2.0,0.0,0.92,0.0,0.14,0.08,0.0,0.0
60,Yukon,Yukon,2021-07-03,26,2021,1.0,367,103,838.87,5,1,11.42,235.98,2.28,208.0,2.0,475.77,4.57,14.76,33.71,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-03,26,2021,1.0,128,0,280.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2021-07-03,26,2021,1.0,657,0,1621.18,4,0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-07-03,26,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-07-03,26,2021,,1411924,3647,3626.84,26138,123,67.14,9.37,0.31,8450.0,282.0,21.71,0.72,521.03,1.34,17.51,0.04
59,British Columbia,Colombie-Britannique,2021-07-10,27,2021,1.0,148077,342,2783.76,1760,4,33.09,6.43,0.08,602.0,11.0,11.32,0.21,48.86,0.92,0.57,0.01
48,Alberta,Alberta,2021-07-10,27,2021,1.0,232438,305,5116.27,2306,2,50.76,6.71,0.04,658.0,9.0,14.48,0.2,43.57,0.96,0.29,0.01
47,Saskatchewan,Saskatchewan,2021-07-10,27,2021,1.0,49240,309,4121.18,572,4,47.87,25.86,0.33,534.0,6.0,44.69,0.5,44.14,3.69,0.57,0.05
46,Manitoba,Manitoba,2021-07-10,27,2021,1.0,56826,473,4032.43,1160,12,82.31,33.56,0.85,948.0,22.0,67.27,1.56,67.57,4.79,1.71,0.12
35,Ontario,Ontario,2021-07-10,27,2021,1.0,546983,1393,3620.15,8985,38,59.47,9.22,0.25,3066.0,127.0,20.29,0.84,199.0,1.32,5.43,0.04
24,Quebec,Québec,2021-07-10,27,2021,1.0,370741,502,4263.52,11265,3,129.55,5.77,0.03,1017.0,9.0,11.7,0.1,71.71,0.82,0.43,0.0
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-10,27,2021,1.0,1402,15,266.55,7,0,1.33,2.85,0.0,18.0,0.0,3.42,0.0,2.14,0.41,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-07-10,27,2021,1.0,2336,1,287.66,46,1,5.66,0.12,0.12,12.0,1.0,1.48,0.12,0.14,0.02,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-07-10,27,2021,1.0,5865,17,575.13,92,0,9.02,1.7,0.0,45.0,1.0,4.43,0.06,2.47,0.24,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-10,27,2021,1.0,208,0,121.86,0,0,0.0,0.25,0.0,1.0,0.0,0.84,0.0,0.06,0.04,0.0,0.0
60,Yukon,Yukon,2021-07-10,27,2021,1.0,458,90,1045.16,5,0,11.42,206.29,0.0,194.0,1.0,442.27,2.28,12.9,29.47,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-10,27,2021,1.0,128,0,280.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2021-07-10,27,2021,1.0,657,0,1621.18,4,0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-07-10,27,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-07-10,27,2021,,1415372,3448,3635.69,26202,64,67.31,8.86,0.16,7095.0,187.0,18.23,0.48,492.58,1.27,9.14,0.02
59,British Columbia,Colombie-Britannique,2021-07-17,28,2021,1.0,148387,310,2789.59,1761,1,33.11,5.83,0.02,652.0,5.0,12.26,0.09,44.29,0.83,0.14,0.0
48,Alberta,Alberta,2021-07-17,28,2021,1.0,232725,287,5122.59,2315,9,50.96,6.32,0.2,592.0,11.0,13.03,0.24,41.0,0.9,1.29,0.03
47,Saskatchewan,Saskatchewan,2021-07-17,28,2021,1.0,49397,157,4134.32,575,3,48.13,13.14,0.25,466.0,7.0,39.0,0.59,22.43,1.88,0.43,0.04
46,Manitoba,Manitoba,2021-07-17,28,2021,1.0,57124,298,4053.58,1164,4,82.6,21.15,0.28,771.0,16.0,54.71,1.14,42.57,3.02,0.57,0.04
35,Ontario,Ontario,2021-07-17,28,2021,1.0,548040,1057,3627.14,9024,39,59.72,7.0,0.26,2450.0,77.0,16.22,0.51,151.0,1.0,5.57,0.04
24,Quebec,Québec,2021-07-17,28,2021,1.0,371278,537,4269.69,11270,5,129.6,6.18,0.06,1039.0,8.0,11.95,0.09,76.71,0.88,0.71,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-17,28,2021,1.0,1433,31,272.45,7,0,1.33,5.89,0.0,46.0,0.0,8.75,0.0,4.43,0.84,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-07-17,28,2021,1.0,2345,9,288.77,46,0,5.66,1.11,0.0,10.0,1.0,1.23,0.12,1.29,0.16,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-07-17,28,2021,1.0,5872,7,575.83,92,0,9.02,0.7,0.0,24.0,0.0,2.4,0.0,1.02,0.1,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-17,28,2021,1.0,208,0,121.86,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2021-07-17,28,2021,1.0,499,41,1138.79,6,1,13.7,93.63,2.28,131.0,1.0,299.92,2.28,5.86,13.38,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-17,28,2021,1.0,128,0,280.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2021-07-17,28,2021,1.0,657,0,1621.18,4,0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-07-17,28,2021,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2021-07-17,28,2021,,1418106,2734,3642.72,26264,62,67.46,7.02,0.16,6182.0,126.0,15.88,0.32,390.59,1.0,8.86,0.02
59,British Columbia,Colombie-Britannique,2021-07-24,29,2021,1.0,148936,549,2799.91,1767,6,33.22,10.32,0.11,859.0,7.0,16.15,0.13,78.43,1.47,0.86,0.02
48,Alberta,Alberta,2021-07-24,29,2021,1.0,233460,735,5138.77,2320,5,51.07,16.18,0.11,1022.0,14.0,22.5,0.31,105.0,2.31,0.71,0.02
47,Saskatchewan,Saskatchewan,2021-07-24,29,2021,1.0,49656,259,4156.0,578,3,48.38,21.68,0.25,416.0,6.0,34.82,0.5,37.0,3.1,0.43,0.04
46,Manitoba,Manitoba,2021-07-24,29,2021,1.0,57413,289,4074.09,1171,7,83.1,20.51,0.5,587.0,11.0,41.65,0.78,41.29,2.93,1.0,0.07
35,Ontario,Ontario,2021-07-24,29,2021,1.0,549156,1116,3634.53,9046,22,59.87,7.39,0.15,2173.0,61.0,14.38,0.4,159.43,1.06,3.14,0.02
24,Quebec,Québec,2021-07-24,29,2021,1.0,371977,699,4277.73,11276,6,129.67,8.04,0.07,1236.0,11.0,14.21,0.13,99.86,1.15,0.86,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-24,29,2021,1.0,1437,4,273.21,7,0,1.33,0.76,0.0,35.0,0.0,6.65,0.0,0.57,0.11,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-07-24,29,2021,1.0,2350,5,289.39,46,0,5.66,0.62,0.0,14.0,0.0,1.72,0.0,0.71,0.09,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-07-24,29,2021,1.0,5880,8,576.64,93,1,9.09,0.81,0.07,15.0,1.0,1.51,0.07,1.18,0.12,0.1,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-24,29,2021,1.0,208,0,121.86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2021-07-24,29,2021,1.0,551,52,1258.31,6,0,13.7,119.51,0.0,93.0,1.0,213.14,2.28,7.48,17.07,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-24,29,2021,1.0,128,0,280.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2021-07-24,29,2021,1.0,657,0,1621.18,4,0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
