FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
2020-08-22,SUDBURY_AND_DISTRICT,2261,1,90,2
2020-08-22,THUNDER_BAY_DISTRICT,2262,0,101,1
2020-08-22,TIMISKAMING,2263,0,19,0
2020-08-22,TORONTO,3895,217,13129,1142
2020-08-22,WATERLOO_REGION,2265,24,1290,120
2020-08-22,WELLINGTON-DUFFERIN-GUELPH,2266,15,502,36
2020-08-22,WINDSOR-ESSEX_COUNTY,2268,72,2305,72
2020-08-22,YORK_REGION,2270,55,3062,252
2020-08-23,ALGOMA_DISTRICT,2226,0,27,0
2020-08-23,BRANT_COUNTY,2227,10,155,6
2020-08-23,CHATHAM-KENT,2240,13,342,2
2020-08-23,CITY_OF_HAMILTON,2237,46,871,45
2020-08-23,CITY_OF_OTTAWA,2251,138,2411,266
2020-08-23,DURHAM_REGION,2230,19,1665,181
2020-08-23,EASTERN_ONTARIO,2258,6,168,12
2020-08-23,GREY_BRUCE,2233,2,117,0
2020-08-23,HALDIMAND-NORFOLK,2234,6,419,37
2020-08-23,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,3,199,20
2020-08-23,HALTON_REGION,2236,18,822,25
2020-08-23,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,2,41,5
2020-08-23,HURON_PERTH,5183,29,77,5
2020-08-23,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,2,109,0
2020-08-23,LAMBTON_COUNTY,2242,7,304,25
2020-08-23,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,4,303,52
2020-08-23,MIDDLESEX-LONDON,2244,24,639,57
2020-08-23,NIAGARA_REGION,2246,21,841,64
2020-08-23,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-08-23,NORTHWESTERN,2249,0,43,0
2020-08-23,OXFORD_ELGIN-ST.THOMAS,4913,32,209,5
2020-08-23,PEEL_REGION,2253,225,6424,318
2020-08-23,PETERBOROUGH_COUNTY-CITY,2255,4,97,2
2020-08-23,PORCUPINE,2256,0,64,8
2020-08-23,RENFREW_COUNTY_AND_DISTRICT,2257,1,29,1
2020-08-23,SIMCOE_MUSKOKA_DISTRICT,2260,14,641,35
2020-08-23,SUDBURY_AND_DISTRICT,2261,2,90,2
2020-08-23,THUNDER_BAY_DISTRICT,2262,0,101,1
2020-08-23,TIMISKAMING,2263,0,19,0
2020-08-23,TORONTO,3895,209,13157,1142
2020-08-23,WATERLOO_REGION,2265,28,1290,120
2020-08-23,WELLINGTON-DUFFERIN-GUELPH,2266,15,503,36
2020-08-23,WINDSOR-ESSEX_COUNTY,2268,71,2316,72
2020-08-23,YORK_REGION,2270,59,3068,252
2020-08-24,ALGOMA_DISTRICT,2226,0,27,0
2020-08-24,BRANT_COUNTY,2227,9,156,6
2020-08-24,CHATHAM-KENT,2240,13,343,2
2020-08-24,CITY_OF_HAMILTON,2237,43,874,45
2020-08-24,CITY_OF_OTTAWA,2251,152,2421,266
2020-08-24,DURHAM_REGION,2230,19,1667,181
2020-08-24,EASTERN_ONTARIO,2258,6,168,12
2020-08-24,GREY_BRUCE,2233,2,117,0
2020-08-24,HALDIMAND-NORFOLK,2234,6,419,37
2020-08-24,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,4,199,20
2020-08-24,HALTON_REGION,2236,19,824,25
2020-08-24,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,2,41,5
2020-08-24,HURON_PERTH,5183,30,78,5
2020-08-24,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,2,109,0
2020-08-24,LAMBTON_COUNTY,2242,7,305,25
2020-08-24,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,4,303,52
2020-08-24,MIDDLESEX-LONDON,2244,24,641,57
2020-08-24,NIAGARA_REGION,2246,20,843,64
2020-08-24,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-08-24,NORTHWESTERN,2249,0,43,0
2020-08-24,OXFORD_ELGIN-ST.THOMAS,4913,25,216,5
2020-08-24,PEEL_REGION,2253,233,6437,318
2020-08-24,PETERBOROUGH_COUNTY-CITY,2255,4,97,2
2020-08-24,PORCUPINE,2256,0,64,8
2020-08-24,RENFREW_COUNTY_AND_DISTRICT,2257,1,29,1
2020-08-24,SIMCOE_MUSKOKA_DISTRICT,2260,15,641,35
2020-08-24,SUDBURY_AND_DISTRICT,2261,2,90,2
2020-08-24,THUNDER_BAY_DISTRICT,2262,0,101,1
2020-08-24,TIMISKAMING,2263,0,19,0
2020-08-24,TORONTO,3895,226,13170,1142
2020-08-24,WATERLOO_REGION,2265,30,1292,120
2020-08-24,WELLINGTON-DUFFERIN-GUELPH,2266,14,504,36
2020-08-24,WINDSOR-ESSEX_COUNTY,2268,64,2325,73
2020-08-24,YORK_REGION,2270,60,3076,252
2020-08-25,ALGOMA_DISTRICT,2226,0,27,0
2020-08-25,BRANT_COUNTY,2227,9,156,6
2020-08-25,CHATHAM-KENT,2240,11,346,2
2020-08-25,CITY_OF_HAMILTON,2237,45,876,45
2020-08-25,CITY_OF_OTTAWA,2251,163,2426,266
2020-08-25,DURHAM_REGION,2230,19,1667,181
2020-08-25,EASTERN_ONTARIO,2258,7,168,12
2020-08-25,GREY_BRUCE,2233,2,117,0
2020-08-25,HALDIMAND-NORFOLK,2234,6,419,37
2020-08-25,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,3,200,20
2020-08-25,HALTON_REGION,2236,14,829,25
2020-08-25,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,2,41,5
2020-08-25,HURON_PERTH,5183,31,81,5
2020-08-25,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,2,109,0
2020-08-25,LAMBTON_COUNTY,2242,4,309,25
2020-08-25,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,5,303,52
2020-08-25,MIDDLESEX-LONDON,2244,22,643,57
2020-08-25,NIAGARA_REGION,2246,20,844,64
2020-08-25,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-08-25,NORTHWESTERN,2249,1,43,0
2020-08-25,OXFORD_ELGIN-ST.THOMAS,4913,24,217,5
2020-08-25,PEEL_REGION,2253,243,6452,318
2020-08-25,PETERBOROUGH_COUNTY-CITY,2255,4,97,2
2020-08-25,PORCUPINE,2256,0,64,8
2020-08-25,RENFREW_COUNTY_AND_DISTRICT,2257,0,30,1
2020-08-25,SIMCOE_MUSKOKA_DISTRICT,2260,19,641,35
2020-08-25,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-08-25,THUNDER_BAY_DISTRICT,2262,1,101,1
2020-08-25,TIMISKAMING,2263,0,19,0
2020-08-25,TORONTO,3895,234,13186,1144
2020-08-25,WATERLOO_REGION,2265,25,1295,120
2020-08-25,WELLINGTON-DUFFERIN-GUELPH,2266,15,505,36
2020-08-25,WINDSOR-ESSEX_COUNTY,2268,58,2333,73
2020-08-25,YORK_REGION,2270,69,3079,252
2020-08-26,ALGOMA_DISTRICT,2226,0,27,0
2020-08-26,BRANT_COUNTY,2227,9,156,6
2020-08-26,CHATHAM-KENT,2240,10,347,2
2020-08-26,CITY_OF_HAMILTON,2237,35,885,45
2020-08-26,CITY_OF_OTTAWA,2251,166,2439,266
2020-08-26,DURHAM_REGION,2230,18,1669,181
2020-08-26,EASTERN_ONTARIO,2258,9,170,12
2020-08-26,GREY_BRUCE,2233,1,118,0
2020-08-26,HALDIMAND-NORFOLK,2234,4,421,37
2020-08-26,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,1,202,20
2020-08-26,HALTON_REGION,2236,17,827,25
2020-08-26,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,3,42,5
2020-08-26,HURON_PERTH,5183,27,84,5
2020-08-26,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,3,109,0
2020-08-26,LAMBTON_COUNTY,2242,4,309,25
2020-08-26,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,5,303,52
2020-08-26,MIDDLESEX-LONDON,2244,22,644,57
2020-08-26,NIAGARA_REGION,2246,19,845,64
2020-08-26,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-08-26,NORTHWESTERN,2249,1,43,0
2020-08-26,OXFORD_ELGIN-ST.THOMAS,4913,28,220,5
2020-08-26,PEEL_REGION,2253,239,6476,320
2020-08-26,PETERBOROUGH_COUNTY-CITY,2255,4,97,2
2020-08-26,PORCUPINE,2256,0,64,8
2020-08-26,RENFREW_COUNTY_AND_DISTRICT,2257,0,30,1
2020-08-26,SIMCOE_MUSKOKA_DISTRICT,2260,17,643,35
2020-08-26,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-08-26,THUNDER_BAY_DISTRICT,2262,1,101,1
2020-08-26,TIMISKAMING,2263,0,19,0
2020-08-26,TORONTO,3895,226,13217,1144
2020-08-26,WATERLOO_REGION,2265,22,1300,120
2020-08-26,WELLINGTON-DUFFERIN-GUELPH,2266,14,507,36
2020-08-26,WINDSOR-ESSEX_COUNTY,2268,55,2338,73
2020-08-26,YORK_REGION,2270,69,3086,252
2020-08-27,ALGOMA_DISTRICT,2226,0,27,0
2020-08-27,BRANT_COUNTY,2227,7,158,6
2020-08-27,CHATHAM-KENT,2240,6,352,2
2020-08-27,CITY_OF_HAMILTON,2237,29,888,45
2020-08-27,CITY_OF_OTTAWA,2251,177,2450,266
2020-08-27,DURHAM_REGION,2230,27,1670,181
2020-08-27,EASTERN_ONTARIO,2258,8,171,12
2020-08-27,GREY_BRUCE,2233,1,118,0
2020-08-27,HALDIMAND-NORFOLK,2234,4,421,37
2020-08-27,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,0,203,20
2020-08-27,HALTON_REGION,2236,23,827,25
2020-08-27,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,4,42,5
2020-08-27,HURON_PERTH,5183,24,87,5
2020-08-27,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,3,109,0
2020-08-27,LAMBTON_COUNTY,2242,4,309,25
2020-08-27,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,6,303,52
2020-08-27,MIDDLESEX-LONDON,2244,23,646,57
2020-08-27,NIAGARA_REGION,2246,17,850,64
2020-08-27,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-08-27,NORTHWESTERN,2249,2,44,0
2020-08-27,OXFORD_ELGIN-ST.THOMAS,4913,26,222,5
2020-08-27,PEEL_REGION,2253,254,6479,321
2020-08-27,PETERBOROUGH_COUNTY-CITY,2255,3,98,2
2020-08-27,PORCUPINE,2256,1,64,8
2020-08-27,RENFREW_COUNTY_AND_DISTRICT,2257,0,30,1
2020-08-27,SIMCOE_MUSKOKA_DISTRICT,2260,21,643,35
2020-08-27,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-08-27,THUNDER_BAY_DISTRICT,2262,1,101,1
2020-08-27,TIMISKAMING,2263,0,19,0
2020-08-27,TORONTO,3895,243,13236,1144
2020-08-27,WATERLOO_REGION,2265,20,1304,120
2020-08-27,WELLINGTON-DUFFERIN-GUELPH,2266,15,509,36
2020-08-27,WINDSOR-ESSEX_COUNTY,2268,57,2348,73
2020-08-27,YORK_REGION,2270,63,3087,252
2020-08-28,ALGOMA_DISTRICT,2226,0,27,0
2020-08-28,BRANT_COUNTY,2227,6,159,6
2020-08-28,CHATHAM-KENT,2240,6,354,2
2020-08-28,CITY_OF_HAMILTON,2237,28,891,45
2020-08-28,CITY_OF_OTTAWA,2251,185,2459,266
2020-08-28,DURHAM_REGION,2230,29,1672,181
2020-08-28,EASTERN_ONTARIO,2258,9,171,12
2020-08-28,GREY_BRUCE,2233,1,118,0
2020-08-28,HALDIMAND-NORFOLK,2234,3,422,37
2020-08-28,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,1,203,20
2020-08-28,HALTON_REGION,2236,22,831,25
2020-08-28,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,4,42,5
2020-08-28,HURON_PERTH,5183,20,91,5
2020-08-28,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,3,109,0
2020-08-28,LAMBTON_COUNTY,2242,4,309,25
2020-08-28,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,7,303,52
2020-08-28,MIDDLESEX-LONDON,2244,16,653,57
2020-08-28,NIAGARA_REGION,2246,17,851,64
2020-08-28,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-08-28,NORTHWESTERN,2249,2,44,0
2020-08-28,OXFORD_ELGIN-ST.THOMAS,4913,22,226,5
2020-08-28,PEEL_REGION,2253,264,6497,320
2020-08-28,PETERBOROUGH_COUNTY-CITY,2255,3,98,2
2020-08-28,PORCUPINE,2256,1,64,8
2020-08-28,RENFREW_COUNTY_AND_DISTRICT,2257,1,30,1
2020-08-28,SIMCOE_MUSKOKA_DISTRICT,2260,23,647,35
2020-08-28,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-08-28,THUNDER_BAY_DISTRICT,2262,1,101,1
2020-08-28,TIMISKAMING,2263,0,19,0
2020-08-28,TORONTO,3895,253,13251,1151
2020-08-28,WATERLOO_REGION,2265,20,1307,120
2020-08-28,WELLINGTON-DUFFERIN-GUELPH,2266,15,511,36
2020-08-28,WINDSOR-ESSEX_COUNTY,2268,59,2350,73
2020-08-28,YORK_REGION,2270,77,3088,252
2020-08-29,ALGOMA_DISTRICT,2226,0,27,0
2020-08-29,BRANT_COUNTY,2227,6,159,6
2020-08-29,CHATHAM-KENT,2240,4,356,2
2020-08-29,CITY_OF_HAMILTON,2237,25,896,45
2020-08-29,CITY_OF_OTTAWA,2251,191,2473,266
2020-08-29,DURHAM_REGION,2230,34,1674,181
2020-08-29,EASTERN_ONTARIO,2258,8,171,12
2020-08-29,GREY_BRUCE,2233,0,118,0
2020-08-29,HALDIMAND-NORFOLK,2234,4,424,37
2020-08-29,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,1,202,20
2020-08-29,HALTON_REGION,2236,21,832,25
2020-08-29,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,4,42,5
2020-08-29,HURON_PERTH,5183,9,103,5
2020-08-29,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,3,109,0
2020-08-29,LAMBTON_COUNTY,2242,2,311,25
2020-08-29,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,10,303,52
2020-08-29,MIDDLESEX-LONDON,2244,16,655,57
2020-08-29,NIAGARA_REGION,2246,15,854,64
2020-08-29,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-08-29,NORTHWESTERN,2249,2,44,0
2020-08-29,OXFORD_ELGIN-ST.THOMAS,4913,19,229,5
2020-08-29,PEEL_REGION,2253,279,6514,320
2020-08-29,PETERBOROUGH_COUNTY-CITY,2255,3,98,2
2020-08-29,PORCUPINE,2256,1,64,8
2020-08-29,RENFREW_COUNTY_AND_DISTRICT,2257,1,30,1
2020-08-29,SIMCOE_MUSKOKA_DISTRICT,2260,27,647,35
2020-08-29,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-08-29,THUNDER_BAY_DISTRICT,2262,0,102,1
2020-08-29,TIMISKAMING,2263,1,19,0
2020-08-29,TORONTO,3895,276,13269,1151
2020-08-29,WATERLOO_REGION,2265,27,1307,120
2020-08-29,WELLINGTON-DUFFERIN-GUELPH,2266,12,515,36
2020-08-29,WINDSOR-ESSEX_COUNTY,2268,64,2364,73
2020-08-29,YORK_REGION,2270,82,3090,252
2020-08-30,ALGOMA_DISTRICT,2226,0,27,0
2020-08-30,BRANT_COUNTY,2227,5,160,6
2020-08-30,CHATHAM-KENT,2240,5,356,2
2020-08-30,CITY_OF_HAMILTON,2237,25,900,45
2020-08-30,CITY_OF_OTTAWA,2251,195,2485,266
2020-08-30,DURHAM_REGION,2230,34,1677,181
2020-08-30,EASTERN_ONTARIO,2258,8,172,12
2020-08-30,GREY_BRUCE,2233,0,118,0
2020-08-30,HALDIMAND-NORFOLK,2234,3,425,37
2020-08-30,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,2,202,20
2020-08-30,HALTON_REGION,2236,20,836,25
2020-08-30,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,4,42,5
2020-08-30,HURON_PERTH,5183,10,106,5
2020-08-30,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,3,109,0
2020-08-30,LAMBTON_COUNTY,2242,2,311,25
2020-08-30,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,10,303,52
2020-08-30,MIDDLESEX-LONDON,2244,15,656,57
2020-08-30,NIAGARA_REGION,2246,14,857,64
2020-08-30,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-08-30,NORTHWESTERN,2249,2,44,0
2020-08-30,OXFORD_ELGIN-ST.THOMAS,4913,16,232,5
2020-08-30,PEEL_REGION,2253,295,6525,320
2020-08-30,PETERBOROUGH_COUNTY-CITY,2255,3,98,2
2020-08-30,PORCUPINE,2256,0,64,9
2020-08-30,RENFREW_COUNTY_AND_DISTRICT,2257,1,31,1
2020-08-30,SIMCOE_MUSKOKA_DISTRICT,2260,24,651,35
2020-08-30,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-08-30,THUNDER_BAY_DISTRICT,2262,0,102,1
2020-08-30,TIMISKAMING,2263,0,19,0
2020-08-30,TORONTO,3895,296,13284,1151
2020-08-30,WATERLOO_REGION,2265,25,1310,120
2020-08-30,WELLINGTON-DUFFERIN-GUELPH,2266,13,515,36
2020-08-30,WINDSOR-ESSEX_COUNTY,2268,65,2369,73
2020-08-30,YORK_REGION,2270,85,3093,252
2020-08-31,ALGOMA_DISTRICT,2226,1,27,0
2020-08-31,BRANT_COUNTY,2227,5,161,6
2020-08-31,CHATHAM-KENT,2240,5,357,2
2020-08-31,CITY_OF_HAMILTON,2237,22,903,45
2020-08-31,CITY_OF_OTTAWA,2251,214,2487,266
2020-08-31,DURHAM_REGION,2230,39,1677,181
2020-08-31,EASTERN_ONTARIO,2258,11,172,12
2020-08-31,GREY_BRUCE,2233,0,118,0
2020-08-31,HALDIMAND-NORFOLK,2234,6,425,37
2020-08-31,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,3,202,20
2020-08-31,HALTON_REGION,2236,18,839,25
2020-08-31,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,4,42,5
2020-08-31,HURON_PERTH,5183,10,106,5
2020-08-31,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,3,109,0
2020-08-31,LAMBTON_COUNTY,2242,2,311,25
2020-08-31,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,10,303,52
2020-08-31,MIDDLESEX-LONDON,2244,14,658,57
2020-08-31,NIAGARA_REGION,2246,11,860,64
2020-08-31,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-08-31,NORTHWESTERN,2249,2,44,0
2020-08-31,OXFORD_ELGIN-ST.THOMAS,4913,15,233,5
2020-08-31,PEEL_REGION,2253,285,6551,320
2020-08-31,PETERBOROUGH_COUNTY-CITY,2255,3,99,2
2020-08-31,PORCUPINE,2256,0,64,9
2020-08-31,RENFREW_COUNTY_AND_DISTRICT,2257,2,30,1
2020-08-31,SIMCOE_MUSKOKA_DISTRICT,2260,24,652,35
2020-08-31,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-08-31,THUNDER_BAY_DISTRICT,2262,0,102,1
2020-08-31,TIMISKAMING,2263,0,19,0
2020-08-31,TORONTO,3895,317,13303,1152
2020-08-31,WATERLOO_REGION,2265,25,1310,120
2020-08-31,WELLINGTON-DUFFERIN-GUELPH,2266,13,515,36
2020-08-31,WINDSOR-ESSEX_COUNTY,2268,68,2371,73
2020-08-31,YORK_REGION,2270,88,3102,252
2020-09-01,ALGOMA_DISTRICT,2226,1,27,0
2020-09-01,BRANT_COUNTY,2227,5,162,6
2020-09-01,CHATHAM-KENT,2240,5,357,2
2020-09-01,CITY_OF_HAMILTON,2237,25,906,45
2020-09-01,CITY_OF_OTTAWA,2251,214,2494,267
2020-09-01,DURHAM_REGION,2230,39,1678,181
2020-09-01,EASTERN_ONTARIO,2258,10,172,12
2020-09-01,GREY_BRUCE,2233,1,118,0
2020-09-01,HALDIMAND-NORFOLK,2234,6,426,37
2020-09-01,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,3,202,20
2020-09-01,HALTON_REGION,2236,21,842,25
2020-09-01,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,4,42,5
2020-09-01,HURON_PERTH,5183,6,110,5
2020-09-01,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,3,109,0
2020-09-01,LAMBTON_COUNTY,2242,3,311,25
2020-09-01,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,9,304,52
2020-09-01,MIDDLESEX-LONDON,2244,12,660,57
2020-09-01,NIAGARA_REGION,2246,11,862,64
2020-09-01,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-09-01,NORTHWESTERN,2249,2,44,0
2020-09-01,OXFORD_ELGIN-ST.THOMAS,4913,10,238,5
2020-09-01,PEEL_REGION,2253,290,6574,320
2020-09-01,PETERBOROUGH_COUNTY-CITY,2255,1,101,2
2020-09-01,PORCUPINE,2256,0,64,9
2020-09-01,RENFREW_COUNTY_AND_DISTRICT,2257,2,30,1
2020-09-01,SIMCOE_MUSKOKA_DISTRICT,2260,26,655,35
2020-09-01,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-09-01,THUNDER_BAY_DISTRICT,2262,0,102,1
2020-09-01,TIMISKAMING,2263,0,19,0
2020-09-01,TORONTO,3895,320,13326,1152
2020-09-01,WATERLOO_REGION,2265,26,1311,120
2020-09-01,WELLINGTON-DUFFERIN-GUELPH,2266,14,516,36
2020-09-01,WINDSOR-ESSEX_COUNTY,2268,77,2373,73
2020-09-01,YORK_REGION,2270,93,3109,252
2020-09-02,ALGOMA_DISTRICT,2226,1,27,0
2020-09-02,BRANT_COUNTY,2227,6,162,6
2020-09-02,CHATHAM-KENT,2240,5,357,2
2020-09-02,CITY_OF_HAMILTON,2237,26,910,45
2020-09-02,CITY_OF_OTTAWA,2251,200,2520,267
2020-09-02,DURHAM_REGION,2230,39,1684,181
2020-09-02,EASTERN_ONTARIO,2258,5,176,12
2020-09-02,GREY_BRUCE,2233,1,118,0
2020-09-02,HALDIMAND-NORFOLK,2234,5,427,37
2020-09-02,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,3,204,20
2020-09-02,HALTON_REGION,2236,19,846,25
2020-09-02,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,4,42,5
2020-09-02,HURON_PERTH,5183,5,111,5
2020-09-02,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,1,111,0
2020-09-02,LAMBTON_COUNTY,2242,3,311,25
2020-09-02,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,8,304,52
2020-09-02,MIDDLESEX-LONDON,2244,7,666,57
2020-09-02,NIAGARA_REGION,2246,10,863,64
2020-09-02,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-09-02,NORTHWESTERN,2249,2,44,0
2020-09-02,OXFORD_ELGIN-ST.THOMAS,4913,8,240,5
2020-09-02,PEEL_REGION,2253,302,6596,320
2020-09-02,PETERBOROUGH_COUNTY-CITY,2255,1,101,2
2020-09-02,PORCUPINE,2256,0,64,9
2020-09-02,RENFREW_COUNTY_AND_DISTRICT,2257,2,30,1
2020-09-02,SIMCOE_MUSKOKA_DISTRICT,2260,26,660,35
2020-09-02,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-09-02,THUNDER_BAY_DISTRICT,2262,0,102,1
2020-09-02,TIMISKAMING,2263,0,19,0
2020-09-02,TORONTO,3895,329,13360,1152
2020-09-02,WATERLOO_REGION,2265,25,1317,120
2020-09-02,WELLINGTON-DUFFERIN-GUELPH,2266,13,517,36
2020-09-02,WINDSOR-ESSEX_COUNTY,2268,78,2376,73
2020-09-02,YORK_REGION,2270,101,3116,252
2020-09-03,ALGOMA_DISTRICT,2226,0,28,0
2020-09-03,BRANT_COUNTY,2227,2,166,6
2020-09-03,CHATHAM-KENT,2240,5,357,2
2020-09-03,CITY_OF_HAMILTON,2237,30,908,45
2020-09-03,CITY_OF_OTTAWA,2251,192,2550,267
2020-09-03,DURHAM_REGION,2230,41,1686,181
2020-09-03,EASTERN_ONTARIO,2258,7,179,12
2020-09-03,GREY_BRUCE,2233,1,118,0
2020-09-03,HALDIMAND-NORFOLK,2234,4,428,37
2020-09-03,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,4,204,20
2020-09-03,HALTON_REGION,2236,18,847,25
2020-09-03,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,4,42,5
2020-09-03,HURON_PERTH,5183,5,111,5
2020-09-03,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,1,111,0
2020-09-03,LAMBTON_COUNTY,2242,3,312,25
2020-09-03,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,9,304,52
2020-09-03,MIDDLESEX-LONDON,2244,9,669,57
2020-09-03,NIAGARA_REGION,2246,11,863,64
2020-09-03,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-09-03,NORTHWESTERN,2249,2,44,0
2020-09-03,OXFORD_ELGIN-ST.THOMAS,4913,7,241,5
2020-09-03,PEEL_REGION,2253,327,6616,320
2020-09-03,PETERBOROUGH_COUNTY-CITY,2255,2,101,2
2020-09-03,PORCUPINE,2256,0,64,9
2020-09-03,RENFREW_COUNTY_AND_DISTRICT,2257,2,30,1
2020-09-03,SIMCOE_MUSKOKA_DISTRICT,2260,20,667,35
2020-09-03,SUDBURY_AND_DISTRICT,2261,1,91,2
2020-09-03,THUNDER_BAY_DISTRICT,2262,0,102,1
2020-09-03,TIMISKAMING,2263,0,19,0
2020-09-03,TORONTO,3895,330,13390,1152
2020-09-03,WATERLOO_REGION,2265,23,1321,120
2020-09-03,WELLINGTON-DUFFERIN-GUELPH,2266,13,517,36
2020-09-03,WINDSOR-ESSEX_COUNTY,2268,78,2381,73
2020-09-03,YORK_REGION,2270,98,3124,252
2020-09-04,ALGOMA_DISTRICT,2226,1,28,0
2020-09-04,BRANT_COUNTY,2227,6,166,6
2020-09-04,CHATHAM-KENT,2240,4,358,2
2020-09-04,CITY_OF_HAMILTON,2237,30,913,45
2020-09-04,CITY_OF_OTTAWA,2251,184,2571,267
2020-09-04,DURHAM_REGION,2230,32,1697,181
2020-09-04,EASTERN_ONTARIO,2258,5,182,12
2020-09-04,GREY_BRUCE,2233,1,118,0
2020-09-04,HALDIMAND-NORFOLK,2234,4,427,37
2020-09-04,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,5,204,20
2020-09-04,HALTON_REGION,2236,18,850,25
2020-09-04,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,4,42,5
2020-09-04,HURON_PERTH,5183,0,116,5
2020-09-04,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,1,111,0
2020-09-04,LAMBTON_COUNTY,2242,2,313,25
2020-09-04,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,8,304,52
2020-09-04,MIDDLESEX-LONDON,2244,9,669,57
2020-09-04,NIAGARA_REGION,2246,9,865,64
2020-09-04,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,0,34,1
2020-09-04,NORTHWESTERN,2249,0,46,0
2020-09-04,OXFORD_ELGIN-ST.THOMAS,4913,4,244,5
2020-09-04,PEEL_REGION,2253,374,6642,319
